RSSI-Value,MAC-Address,Timestamp,Distance,indoor,crowded,LOS
-77,D1:8A:6B:17:30:48,2024-10-30 14:26:41,0.9,0,0,1
-71,E9:FF:E4:CA:81:83,2024-10-30 14:26:43,0.9,0,0,1
-72,F8:93:7C:30:08:2A,2024-10-30 14:26:43,0.9,0,0,1
-72,C8:18:05:35:AD:86,2024-10-30 14:26:44,0.9,0,0,1
-74,E1:35:8A:20:CA:4D,2024-10-30 14:26:44,0.9,0,0,1
-83,EF:40:7A:9C:3D:C5,2024-10-30 14:26:44,0.9,0,0,1
-83,CA:6B:21:3F:49:82,2024-10-30 14:26:44,0.9,0,0,1
-74,F2:C7:6C:15:14:53,2024-10-30 14:26:44,0.9,0,0,1
-77,E7:C1:DC:F8:37:CB,2024-10-30 14:26:45,0.9,0,0,1
-68,F8:93:7C:30:08:2A,2024-10-30 14:26:45,0.9,0,0,1
-77,D1:8A:6B:17:30:48,2024-10-30 14:26:45,0.9,0,0,1
-69,F2:C7:6C:15:14:53,2024-10-30 14:26:46,0.9,0,0,1
-90,CA:2B:3D:A7:0C:C9,2024-10-30 14:26:46,0.9,0,0,1
-72,E9:FF:E4:CA:81:83,2024-10-30 14:26:47,0.9,0,0,1
-72,ED:7C:A0:C9:37:39,2024-10-30 14:26:47,0.9,0,0,1
-69,C8:18:05:35:AD:86,2024-10-30 14:26:48,0.9,0,0,1
-71,E1:35:8A:20:CA:4D,2024-10-30 14:26:48,0.9,0,0,1
-82,EF:40:7A:9C:3D:C5,2024-10-30 14:26:48,0.9,0,0,1
-74,CA:6B:21:3F:49:82,2024-10-30 14:26:48,0.9,0,0,1
-86,E7:C1:DC:F8:37:CB,2024-10-30 14:26:49,0.9,0,0,1
-74,D1:8A:6B:17:30:48,2024-10-30 14:26:49,0.9,0,0,1
-65,F2:C7:6C:15:14:53,2024-10-30 14:26:50,0.9,0,0,1
-71,E9:FF:E4:CA:81:83,2024-10-30 14:26:51,0.9,0,0,1
-73,ED:7C:A0:C9:37:39,2024-10-30 14:26:51,0.9,0,0,1
-69,F8:93:7C:30:08:2A,2024-10-30 14:26:51,0.9,0,0,1
-77,C8:18:05:35:AD:86,2024-10-30 14:26:52,0.9,0,0,1
-79,E1:35:8A:20:CA:4D,2024-10-30 14:26:52,0.9,0,0,1
-77,E7:C1:DC:F8:37:CB,2024-10-30 14:26:53,0.9,0,0,1
-74,CA:6B:21:3F:49:82,2024-10-30 14:26:54,0.9,0,0,1
-69,F2:C7:6C:15:14:53,2024-10-30 14:26:54,0.9,0,0,1
-90,CA:2B:3D:A7:0C:C9,2024-10-30 14:26:54,0.9,0,0,1
-71,E9:FF:E4:CA:81:83,2024-10-30 14:26:55,0.9,0,0,1
-71,ED:7C:A0:C9:37:39,2024-10-30 14:26:55,0.9,0,0,1
-76,F2:C7:6C:15:14:53,2024-10-30 14:26:56,0.9,0,0,1
-75,E7:C1:DC:F8:37:CB,2024-10-30 14:26:57,0.9,0,0,1
-68,F8:93:7C:30:08:2A,2024-10-30 14:26:57,0.9,0,0,1
-80,D1:8A:6B:17:30:48,2024-10-30 14:26:57,0.9,0,0,1
-77,C8:18:05:35:AD:86,2024-10-30 14:26:58,0.9,0,0,1
-70,E1:35:8A:20:CA:4D,2024-10-30 14:26:58,0.9,0,0,1
-74,CA:6B:21:3F:49:82,2024-10-30 14:26:58,0.9,0,0,1
-69,F2:C7:6C:15:14:53,2024-10-30 14:26:58,0.9,0,0,1
-87,CA:2B:3D:A7:0C:C9,2024-10-30 14:26:58,0.9,0,0,1
-72,E9:FF:E4:CA:81:83,2024-10-30 14:26:59,0.9,0,0,1
-71,ED:7C:A0:C9:37:39,2024-10-30 14:26:59,0.9,0,0,1
-75,E1:35:8A:20:CA:4D,2024-10-30 14:27:00,0.9,0,0,1
-83,EF:40:7A:9C:3D:C5,2024-10-30 14:27:00,0.9,0,0,1
-75,E7:C1:DC:F8:37:CB,2024-10-30 14:27:01,0.9,0,0,1
-68,F8:93:7C:30:08:2A,2024-10-30 14:27:01,0.9,0,0,1
-80,D1:8A:6B:17:30:48,2024-10-30 14:27:01,0.9,0,0,1
-85,EF:40:7A:9C:3D:C5,2024-10-30 14:27:02,0.9,0,0,1
-84,CA:2B:3D:A7:0C:C9,2024-10-30 14:27:02,0.9,0,0,1
-71,E9:FF:E4:CA:81:83,2024-10-30 14:27:03,0.9,0,0,1
-74,ED:7C:A0:C9:37:39,2024-10-30 14:27:03,0.9,0,0,1
-68,C8:18:05:35:AD:86,2024-10-30 14:27:04,0.9,0,0,1
-70,E1:35:8A:20:CA:4D,2024-10-30 14:27:04,0.9,0,0,1
-81,EF:40:7A:9C:3D:C5,2024-10-30 14:27:04,0.9,0,0,1
-83,E7:C1:DC:F8:37:CB,2024-10-30 14:27:05,0.9,0,0,1
-79,F8:93:7C:30:08:2A,2024-10-30 14:27:05,0.9,0,0,1
-75,D1:8A:6B:17:30:48,2024-10-30 14:27:05,0.9,0,0,1
-83,EF:40:7A:9C:3D:C5,2024-10-30 14:27:06,0.9,0,0,1
-71,ED:7C:A0:C9:37:39,2024-10-30 14:27:07,0.9,0,0,1
-76,C8:18:05:35:AD:86,2024-10-30 14:27:08,0.9,0,0,1
-82,E1:35:8A:20:CA:4D,2024-10-30 14:27:08,0.9,0,0,1
-74,CA:6B:21:3F:49:82,2024-10-30 14:27:08,0.9,0,0,1
-64,F2:C7:6C:15:14:53,2024-10-30 14:27:08,0.9,0,0,1
-83,CA:2B:3D:A7:0C:C9,2024-10-30 14:27:08,0.9,0,0,1
-75,ED:7C:A0:C9:37:39,2024-10-30 14:27:09,0.9,0,0,1
-79,E7:C1:DC:F8:37:CB,2024-10-30 14:27:09,0.9,0,0,1
-68,F8:93:7C:30:08:2A,2024-10-30 14:27:09,0.9,0,0,1
-78,D1:8A:6B:17:30:48,2024-10-30 14:27:09,0.9,0,0,1
-82,EF:40:7A:9C:3D:C5,2024-10-30 14:27:10,0.9,0,0,1
-69,C8:18:05:35:AD:86,2024-10-30 14:27:12,0.9,0,0,1
-72,E1:35:8A:20:CA:4D,2024-10-30 14:27:12,0.9,0,0,1
-73,CA:6B:21:3F:49:82,2024-10-30 14:27:12,0.9,0,0,1
-68,F2:C7:6C:15:14:53,2024-10-30 14:27:12,0.9,0,0,1
-90,CA:2B:3D:A7:0C:C9,2024-10-30 14:27:12,0.9,0,0,1
-77,E9:FF:E4:CA:81:83,2024-10-30 14:27:13,0.9,0,0,1
-75,ED:7C:A0:C9:37:39,2024-10-30 14:27:13,0.9,0,0,1
-83,E7:C1:DC:F8:37:CB,2024-10-30 14:27:13,0.9,0,0,1
-76,F8:93:7C:30:08:2A,2024-10-30 14:27:13,0.9,0,0,1
-72,D1:8A:6B:17:30:48,2024-10-30 14:27:13,0.9,0,0,1
-87,EF:40:7A:9C:3D:C5,2024-10-30 14:27:14,0.9,0,0,1
-74,E9:FF:E4:CA:81:83,2024-10-30 14:27:15,0.9,0,0,1
-76,C8:18:05:35:AD:86,2024-10-30 14:27:16,0.9,0,0,1
-79,E1:35:8A:20:CA:4D,2024-10-30 14:27:16,0.9,0,0,1
-78,CA:6B:21:3F:49:82,2024-10-30 14:27:16,0.9,0,0,1
-66,F2:C7:6C:15:14:53,2024-10-30 14:27:16,0.9,0,0,1
-74,ED:7C:A0:C9:37:39,2024-10-30 14:27:17,0.9,0,0,1
-76,E7:C1:DC:F8:37:CB,2024-10-30 14:27:17,0.9,0,0,1
-69,F8:93:7C:30:08:2A,2024-10-30 14:27:17,0.9,0,0,1
-78,D1:8A:6B:17:30:48,2024-10-30 14:27:18,0.9,0,0,1
-81,EF:40:7A:9C:3D:C5,2024-10-30 14:27:18,0.9,0,0,1
-89,CA:2B:3D:A7:0C:C9,2024-10-30 14:27:18,0.9,0,0,1
-71,E9:FF:E4:CA:81:83,2024-10-30 14:27:19,0.9,0,0,1
-69,ED:7C:A0:C9:37:39,2024-10-30 14:27:19,0.9,0,0,1
-75,F8:93:7C:30:08:2A,2024-10-30 14:27:19,0.9,0,0,1
-71,C8:18:05:35:AD:86,2024-10-30 14:27:20,0.9,0,0,1
-74,E1:35:8A:20:CA:4D,2024-10-30 14:27:20,0.9,0,0,1
-88,CA:6B:21:3F:49:82,2024-10-30 14:27:20,0.9,0,0,1
-73,F2:C7:6C:15:14:53,2024-10-30 14:27:20,0.9,0,0,1
-69,E7:C1:DC:F8:37:CB,2024-10-30 14:27:21,0.9,0,0,1
-73,C8:18:05:35:AD:86,2024-10-30 14:27:22,0.9,0,0,1
-78,E1:35:8A:20:CA:4D,2024-10-30 14:27:22,0.9,0,0,1
-76,EF:40:7A:9C:3D:C5,2024-10-30 14:27:22,0.9,0,0,1
-73,CA:6B:21:3F:49:82,2024-10-30 14:27:22,0.9,0,0,1
-67,F2:C7:6C:15:14:53,2024-10-30 14:27:22,0.9,0,0,1
-64,E2:BB:32:6A:FC:01,2024-09-12 10:08:00,1.0,1,0,1
-66,CB:08:AA:AA:C9:C6,2024-09-12 10:08:00,1.0,1,0,1
-79,FA:91:73:AF:B5:AA,2024-09-12 10:08:01,1.0,1,0,1
-63,CB:F9:EE:AD:DA:38,2024-09-12 10:08:01,1.0,1,0,1
-52,F0:79:C0:40:FB:93,2024-09-12 10:08:02,1.0,1,0,1
-60,EF:0D:1E:F2:0C:B2,2024-09-12 10:08:02,1.0,1,0,1
-63,ED:4F:A6:06:39:7A,2024-09-12 10:08:03,1.0,1,0,1
-63,FB:E4:DE:81:2E:36,2024-09-12 10:08:03,1.0,1,0,1
-56,F0:79:C0:40:FB:93,2024-09-12 10:08:04,1.0,1,0,1
-64,DE:E7:A8:C4:50:E7,2024-09-12 10:08:04,1.0,1,0,1
-52,E2:BB:32:6A:FC:01,2024-09-12 10:08:04,1.0,1,0,1
-55,CB:08:AA:AA:C9:C6,2024-09-12 10:08:04,1.0,1,0,1
-65,FA:91:73:AF:B5:AA,2024-09-12 10:08:05,1.0,1,0,1
-68,CB:F9:EE:AD:DA:38,2024-09-12 10:08:05,1.0,1,0,1
-62,F2:0B:6D:12:D2:41,2024-09-12 10:08:05,1.0,1,0,1
-87,EA:25:00:4F:3C:4D,2024-09-12 10:08:05,1.0,1,0,1
-59,ED:4F:A6:06:39:7A,2024-09-12 10:08:07,1.0,1,0,1
-69,FB:E4:DE:81:2E:36,2024-09-12 10:08:07,1.0,1,0,1
-55,F0:79:C0:40:FB:93,2024-09-12 10:08:08,1.0,1,0,1
-57,E2:BB:32:6A:FC:01,2024-09-12 10:08:08,1.0,1,0,1
-58,CB:08:AA:AA:C9:C6,2024-09-12 10:08:08,1.0,1,0,1
-84,FA:91:73:AF:B5:AA,2024-09-12 10:08:09,1.0,1,0,1
-56,CB:F9:EE:AD:DA:38,2024-09-12 10:08:09,1.0,1,0,1
-74,F2:0B:6D:12:D2:41,2024-09-12 10:08:09,1.0,1,0,1
-55,F0:79:C0:40:FB:93,2024-09-12 10:08:10,1.0,1,0,1
-61,EF:0D:1E:F2:0C:B2,2024-09-12 10:08:10,1.0,1,0,1
-63,FB:E4:DE:81:2E:36,2024-09-12 10:08:11,1.0,1,0,1
-69,DE:E7:A8:C4:50:E7,2024-09-12 10:08:12,1.0,1,0,1
-63,E2:BB:32:6A:FC:01,2024-09-12 10:08:12,1.0,1,0,1
-64,CB:08:AA:AA:C9:C6,2024-09-12 10:08:12,1.0,1,0,1
-57,F2:0B:6D:12:D2:41,2024-09-12 10:08:13,1.0,1,0,1
-61,EA:25:00:4F:3C:4D,2024-09-12 10:08:13,1.0,1,0,1
-63,DE:E7:A8:C4:50:E7,2024-09-12 10:08:14,1.0,1,0,1
-57,ED:4F:A6:06:39:7A,2024-09-12 10:08:15,1.0,1,0,1
-57,CB:F9:EE:AD:DA:38,2024-09-12 10:08:15,1.0,1,0,1
-70,FB:E4:DE:81:2E:36,2024-09-12 10:08:15,1.0,1,0,1
-61,EF:0D:1E:F2:0C:B2,2024-09-12 10:08:16,1.0,1,0,1
-62,ED:4F:A6:06:39:7A,2024-09-12 10:08:17,1.0,1,0,1
-69,CB:F9:EE:AD:DA:38,2024-09-12 10:08:17,1.0,1,0,1
-63,FB:E4:DE:81:2E:36,2024-09-12 10:08:17,1.0,1,0,1
-71,EF:0D:1E:F2:0C:B2,2024-09-12 10:08:18,1.0,1,0,1
-66,E2:BB:32:6A:FC:01,2024-09-12 10:08:18,1.0,1,0,1
-64,FA:91:73:AF:B5:AA,2024-09-12 10:08:19,1.0,1,0,1
-61,EA:25:00:4F:3C:4D,2024-09-12 10:08:19,1.0,1,0,1
-63,F0:79:C0:40:FB:93,2024-09-12 10:08:20,1.0,1,0,1
-58,CB:08:AA:AA:C9:C6,2024-09-12 10:08:20,1.0,1,0,1
-57,ED:4F:A6:06:39:7A,2024-09-12 10:08:21,1.0,1,0,1
-56,CB:F9:EE:AD:DA:38,2024-09-12 10:08:21,1.0,1,0,1
-70,F2:0B:6D:12:D2:41,2024-09-12 10:08:21,1.0,1,0,1
-70,FB:E4:DE:81:2E:36,2024-09-12 10:08:21,1.0,1,0,1
-70,DE:E7:A8:C4:50:E7,2024-09-12 10:08:22,1.0,1,0,1
-59,E2:BB:32:6A:FC:01,2024-09-12 10:08:22,1.0,1,0,1
-79,FA:91:73:AF:B5:AA,2024-09-12 10:08:23,1.0,1,0,1
-55,EA:25:00:4F:3C:4D,2024-09-12 10:08:23,1.0,1,0,1
-54,F0:79:C0:40:FB:93,2024-09-12 10:08:24,1.0,1,0,1
-68,CB:08:AA:AA:C9:C6,2024-09-12 10:08:24,1.0,1,0,1
-64,ED:4F:A6:06:39:7A,2024-09-12 10:08:25,1.0,1,0,1
-70,CB:F9:EE:AD:DA:38,2024-09-12 10:08:25,1.0,1,0,1
-57,F2:0B:6D:12:D2:41,2024-09-12 10:08:25,1.0,1,0,1
-64,FB:E4:DE:81:2E:36,2024-09-12 10:08:25,1.0,1,0,1
-74,EF:0D:1E:F2:0C:B2,2024-09-12 10:08:26,1.0,1,0,1
-64,E2:BB:32:6A:FC:01,2024-09-12 10:08:26,1.0,1,0,1
-64,FA:91:73:AF:B5:AA,2024-09-12 10:08:27,1.0,1,0,1
-59,EA:25:00:4F:3C:4D,2024-09-12 10:08:27,1.0,1,0,1
-71,F0:79:C0:40:FB:93,2024-09-12 10:08:28,1.0,1,0,1
-64,DE:E7:A8:C4:50:E7,2024-09-12 10:08:28,1.0,1,0,1
-67,CB:F9:EE:AD:DA:38,2024-09-12 10:08:29,1.0,1,0,1
-63,F2:0B:6D:12:D2:41,2024-09-12 10:08:29,1.0,1,0,1
-65,FB:E4:DE:81:2E:36,2024-09-12 10:08:29,1.0,1,0,1
-78,EA:25:00:4F:3C:4D,2024-09-12 10:08:29,1.0,1,0,1
-54,E2:BB:32:6A:FC:01,2024-09-12 10:08:30,1.0,1,0,1
-55,CB:08:AA:AA:C9:C6,2024-09-12 10:08:31,1.0,1,0,1
-64,FA:91:73:AF:B5:AA,2024-09-12 10:08:31,1.0,1,0,1
-72,CB:F9:EE:AD:DA:38,2024-09-12 10:08:31,1.0,1,0,1
-61,F2:0B:6D:12:D2:41,2024-09-12 10:08:31,1.0,1,0,1
-64,FB:E4:DE:81:2E:36,2024-09-12 10:08:31,1.0,1,0,1
-80,EA:25:00:4F:3C:4D,2024-09-12 10:08:31,1.0,1,0,1
-57,E2:BB:32:6A:FC:01,2024-09-12 10:08:32,1.0,1,0,1
-56,CB:08:AA:AA:C9:C6,2024-09-12 10:08:33,1.0,1,0,1
-79,FA:91:73:AF:B5:AA,2024-09-12 10:08:33,1.0,1,0,1
-57,CB:F9:EE:AD:DA:38,2024-09-12 10:08:33,1.0,1,0,1
-55,F0:79:C0:40:FB:93,2024-09-12 10:08:34,1.0,1,0,1
-68,EF:0D:1E:F2:0C:B2,2024-09-12 10:08:34,1.0,1,0,1
-75,DE:E7:A8:C4:50:E7,2024-09-12 10:08:34,1.0,1,0,1
-53,ED:4F:A6:06:39:7A,2024-09-12 10:08:35,1.0,1,0,1
-71,CB:F9:EE:AD:DA:38,2024-09-12 10:08:35,1.0,1,0,1
-61,F2:0B:6D:12:D2:41,2024-09-12 10:08:35,1.0,1,0,1
-80,EA:25:00:4F:3C:4D,2024-09-12 10:08:36,1.0,1,0,1
-68,DE:E7:A8:C4:50:E7,2024-09-12 10:08:36,1.0,1,0,1
-57,E2:BB:32:6A:FC:01,2024-09-12 10:08:37,1.0,1,0,1
-58,CB:08:AA:AA:C9:C6,2024-09-12 10:08:37,1.0,1,0,1
-64,ED:4F:A6:06:39:7A,2024-09-12 10:08:37,1.0,1,0,1
-63,FB:E4:DE:81:2E:36,2024-09-12 10:08:37,1.0,1,0,1
-56,F0:79:C0:40:FB:93,2024-09-12 10:08:38,1.0,1,0,1
-70,EF:0D:1E:F2:0C:B2,2024-09-12 10:08:38,1.0,1,0,1
-53,ED:4F:A6:06:39:7A,2024-09-12 10:08:39,1.0,1,0,1
-66,FA:91:73:AF:B5:AA,2024-09-12 10:08:39,1.0,1,0,1
-69,CB:F9:EE:AD:DA:38,2024-09-12 10:08:39,1.0,1,0,1
-62,F2:0B:6D:12:D2:41,2024-09-12 10:08:39,1.0,1,0,1
-77,EA:25:00:4F:3C:4D,2024-09-12 10:08:40,1.0,1,0,1
-69,DE:E7:A8:C4:50:E7,2024-09-12 10:08:40,1.0,1,0,1
-58,E2:BB:32:6A:FC:01,2024-09-12 10:08:41,1.0,1,0,1
-55,CB:08:AA:AA:C9:C6,2024-09-12 10:08:41,1.0,1,0,1
-82,FA:91:73:AF:B5:AA,2024-09-12 10:08:41,1.0,1,0,1
-57,CB:F9:EE:AD:DA:38,2024-09-12 10:08:41,1.0,1,0,1
-70,F2:0B:6D:12:D2:41,2024-09-12 10:08:41,1.0,1,0,1
-74,DE:E7:A8:C4:50:E7,2024-09-12 10:08:42,1.0,1,0,1
-61,E2:BB:32:6A:FC:01,2024-09-12 10:08:43,1.0,1,0,1
-69,CB:08:AA:AA:C9:C6,2024-09-12 10:08:43,1.0,1,0,1
-65,FA:91:73:AF:B5:AA,2024-09-12 10:08:43,1.0,1,0,1
-70,CB:F9:EE:AD:DA:38,2024-09-12 10:08:43,1.0,1,0,1
-63,FB:E4:DE:81:2E:36,2024-09-12 10:08:43,1.0,1,0,1
-56,F0:79:C0:40:FB:93,2024-09-12 10:08:44,1.0,1,0,1
-71,EF:0D:1E:F2:0C:B2,2024-09-12 10:08:44,1.0,1,0,1
-53,ED:4F:A6:06:39:7A,2024-09-12 10:08:45,1.0,1,0,1
-61,F2:0B:6D:12:D2:41,2024-09-12 10:08:45,1.0,1,0,1
-82,EA:25:00:4F:3C:4D,2024-09-12 10:08:46,1.0,1,0,1
-68,DE:E7:A8:C4:50:E7,2024-09-12 10:08:46,1.0,1,0,1
-57,E2:BB:32:6A:FC:01,2024-09-12 10:08:47,1.0,1,0,1
-57,CB:08:AA:AA:C9:C6,2024-09-12 10:08:47,1.0,1,0,1
-77,FA:91:73:AF:B5:AA,2024-09-12 10:08:47,1.0,1,0,1
-59,CB:F9:EE:AD:DA:38,2024-09-12 10:08:47,1.0,1,0,1
-61,FB:E4:DE:81:2E:36,2024-09-12 10:08:47,1.0,1,0,1
-55,F0:79:C0:40:FB:93,2024-09-12 10:08:48,1.0,1,0,1
-68,EF:0D:1E:F2:0C:B2,2024-09-12 10:08:48,1.0,1,0,1
-53,ED:4F:A6:06:39:7A,2024-09-12 10:08:49,1.0,1,0,1
-61,F2:0B:6D:12:D2:41,2024-09-12 10:08:49,1.0,1,0,1
-80,EA:25:00:4F:3C:4D,2024-09-12 10:08:50,1.0,1,0,1
-66,DE:E7:A8:C4:50:E7,2024-09-12 10:08:50,1.0,1,0,1
-57,E2:BB:32:6A:FC:01,2024-09-12 10:08:51,1.0,1,0,1
-58,CB:08:AA:AA:C9:C6,2024-09-12 10:08:51,1.0,1,0,1
-77,FA:91:73:AF:B5:AA,2024-09-12 10:08:51,1.0,1,0,1
-58,CB:F9:EE:AD:DA:38,2024-09-12 10:08:51,1.0,1,0,1
-73,F2:0B:6D:12:D2:41,2024-09-12 10:08:51,1.0,1,0,1
-56,EA:25:00:4F:3C:4D,2024-09-12 10:08:52,1.0,1,0,1
-72,DE:E7:A8:C4:50:E7,2024-09-12 10:08:52,1.0,1,0,1
-62,E2:BB:32:6A:FC:01,2024-09-12 10:08:53,1.0,1,0,1
-68,CB:08:AA:AA:C9:C6,2024-09-12 10:08:53,1.0,1,0,1
-65,FA:91:73:AF:B5:AA,2024-09-12 10:08:53,1.0,1,0,1
-77,CB:F9:EE:AD:DA:38,2024-09-12 10:08:53,1.0,1,0,1
-57,F2:0B:6D:12:D2:41,2024-09-12 10:08:53,1.0,1,0,1
-57,EA:25:00:4F:3C:4D,2024-09-12 10:08:54,1.0,1,0,1
-72,DE:E7:A8:C4:50:E7,2024-09-12 10:08:54,1.0,1,0,1
-62,ED:4F:A6:06:39:7A,2024-09-12 10:08:55,1.0,1,0,1
-70,FB:E4:DE:81:2E:36,2024-09-12 10:08:55,1.0,1,0,1
-65,F0:79:C0:40:FB:93,2024-09-12 10:08:56,1.0,1,0,1
-64,EF:0D:1E:F2:0C:B2,2024-09-12 10:08:56,1.0,1,0,1
-65,F0:79:C0:40:FB:93,2024-09-12 10:08:56,1.0,1,0,1
-61,ED:4F:A6:06:39:7A,2024-09-12 10:08:57,1.0,1,0,1
-79,FA:91:73:AF:B5:AA,2024-09-12 10:08:57,1.0,1,0,1
-63,CB:F9:EE:AD:DA:38,2024-09-12 10:08:57,1.0,1,0,1
-74,F2:0B:6D:12:D2:41,2024-09-12 10:08:57,1.0,1,0,1
-64,EA:25:00:4F:3C:4D,2024-09-12 10:08:58,1.0,1,0,1
-78,DE:E7:A8:C4:50:E7,2024-09-12 10:08:58,1.0,1,0,1
-71,E2:BB:32:6A:FC:01,2024-09-12 10:08:59,1.0,1,0,1
-69,CB:08:AA:AA:C9:C6,2024-09-12 10:08:59,1.0,1,0,1
-62,ED:4F:A6:06:39:7A,2024-09-12 10:08:59,1.0,1,0,1
-71,FB:E4:DE:81:2E:36,2024-09-12 10:08:59,1.0,1,0,1
-64,EF:0D:1E:F2:0C:B2,2024-09-12 10:09:00,1.0,1,0,1
-89,CA:6B:21:3F:49:82,2024-10-30 14:27:40,1.0,0,0,1
-82,E1:35:8A:20:CA:4D,2024-10-30 14:27:42,1.0,0,0,1
-65,F2:C7:6C:15:14:53,2024-10-30 14:27:44,1.0,0,0,1
-84,CA:2B:3D:A7:0C:C9,2024-10-30 14:27:44,1.0,0,0,1
-86,E1:35:8A:20:CA:4D,2024-10-30 14:27:46,1.0,0,0,1
-74,CA:6B:21:3F:49:82,2024-10-30 14:27:46,1.0,0,0,1
-70,F2:C7:6C:15:14:53,2024-10-30 14:27:46,1.0,0,0,1
-81,CA:2B:3D:A7:0C:C9,2024-10-30 14:27:46,1.0,0,0,1
-73,E9:FF:E4:CA:81:83,2024-10-30 14:27:47,1.0,0,0,1
-77,ED:7C:A0:C9:37:39,2024-10-30 14:27:47,1.0,0,0,1
-66,E7:C1:DC:F8:37:CB,2024-10-30 14:27:47,1.0,0,0,1
-75,F8:93:7C:30:08:2A,2024-10-30 14:27:47,1.0,0,0,1
-76,E9:FF:E4:CA:81:83,2024-10-30 14:27:49,1.0,0,0,1
-66,E7:C1:DC:F8:37:CB,2024-10-30 14:27:49,1.0,0,0,1
-82,F8:93:7C:30:08:2A,2024-10-30 14:27:49,1.0,0,0,1
-78,D1:8A:6B:17:30:48,2024-10-30 14:27:50,1.0,0,0,1
-75,E9:FF:E4:CA:81:83,2024-10-30 14:27:51,1.0,0,0,1
-74,C8:18:05:35:AD:86,2024-10-30 14:27:52,1.0,0,0,1
-90,E1:35:8A:20:CA:4D,2024-10-30 14:27:52,1.0,0,0,1
-74,CA:6B:21:3F:49:82,2024-10-30 14:27:52,1.0,0,0,1
-65,F2:C7:6C:15:14:53,2024-10-30 14:27:52,1.0,0,0,1
-76,E9:FF:E4:CA:81:83,2024-10-30 14:27:53,1.0,0,0,1
-79,ED:7C:A0:C9:37:39,2024-10-30 14:27:53,1.0,0,0,1
-72,E7:C1:DC:F8:37:CB,2024-10-30 14:27:53,1.0,0,0,1
-78,F8:93:7C:30:08:2A,2024-10-30 14:27:53,1.0,0,0,1
-76,D1:8A:6B:17:30:48,2024-10-30 14:27:54,1.0,0,0,1
-77,EF:40:7A:9C:3D:C5,2024-10-30 14:27:54,1.0,0,0,1
-84,CA:2B:3D:A7:0C:C9,2024-10-30 14:27:54,1.0,0,0,1
-87,ED:7C:A0:C9:37:39,2024-10-30 14:27:55,1.0,0,0,1
-73,E7:C1:DC:F8:37:CB,2024-10-30 14:27:55,1.0,0,0,1
-79,F8:93:7C:30:08:2A,2024-10-30 14:27:55,1.0,0,0,1
-78,D1:8A:6B:17:30:48,2024-10-30 14:27:56,1.0,0,0,1
-86,EF:40:7A:9C:3D:C5,2024-10-30 14:27:56,1.0,0,0,1
-83,CA:2B:3D:A7:0C:C9,2024-10-30 14:27:56,1.0,0,0,1
-74,E9:FF:E4:CA:81:83,2024-10-30 14:27:57,1.0,0,0,1
-73,C8:18:05:35:AD:86,2024-10-30 14:27:58,1.0,0,0,1
-86,E1:35:8A:20:CA:4D,2024-10-30 14:27:58,1.0,0,0,1
-84,CA:6B:21:3F:49:82,2024-10-30 14:27:58,1.0,0,0,1
-74,F2:C7:6C:15:14:53,2024-10-30 14:27:58,1.0,0,0,1
-84,D1:8A:6B:17:30:48,2024-10-30 14:28:00,1.0,0,0,1
-76,E9:FF:E4:CA:81:83,2024-10-30 14:28:01,1.0,0,0,1
-79,ED:7C:A0:C9:37:39,2024-10-30 14:28:01,1.0,0,0,1
-74,E7:C1:DC:F8:37:CB,2024-10-30 14:28:01,1.0,0,0,1
-78,F8:93:7C:30:08:2A,2024-10-30 14:28:01,1.0,0,0,1
-70,C8:18:05:35:AD:86,2024-10-30 14:28:02,1.0,0,0,1
-84,EF:40:7A:9C:3D:C5,2024-10-30 14:28:02,1.0,0,0,1
-73,CA:6B:21:3F:49:82,2024-10-30 14:28:02,1.0,0,0,1
-69,F2:C7:6C:15:14:53,2024-10-30 14:28:02,1.0,0,0,1
-85,D1:8A:6B:17:30:48,2024-10-30 14:28:04,1.0,0,0,1
-86,CA:2B:3D:A7:0C:C9,2024-10-30 14:28:04,1.0,0,0,1
-76,ED:7C:A0:C9:37:39,2024-10-30 14:28:05,1.0,0,0,1
-68,E7:C1:DC:F8:37:CB,2024-10-30 14:28:05,1.0,0,0,1
-71,C8:18:05:35:AD:86,2024-10-30 14:28:06,1.0,0,0,1
-89,E1:35:8A:20:CA:4D,2024-10-30 14:28:06,1.0,0,0,1
-81,EF:40:7A:9C:3D:C5,2024-10-30 14:28:06,1.0,0,0,1
-72,CA:6B:21:3F:49:82,2024-10-30 14:28:06,1.0,0,0,1
-65,F2:C7:6C:15:14:53,2024-10-30 14:28:06,1.0,0,0,1
-77,F8:93:7C:30:08:2A,2024-10-30 14:28:07,1.0,0,0,1
-77,D1:8A:6B:17:30:48,2024-10-30 14:28:08,1.0,0,0,1
-84,CA:2B:3D:A7:0C:C9,2024-10-30 14:28:08,1.0,0,0,1
-73,E9:FF:E4:CA:81:83,2024-10-30 14:28:09,1.0,0,0,1
-76,ED:7C:A0:C9:37:39,2024-10-30 14:28:09,1.0,0,0,1
-72,C8:18:05:35:AD:86,2024-10-30 14:28:10,1.0,0,0,1
-84,EF:40:7A:9C:3D:C5,2024-10-30 14:28:10,1.0,0,0,1
-86,CA:6B:21:3F:49:82,2024-10-30 14:28:10,1.0,0,0,1
-74,E7:C1:DC:F8:37:CB,2024-10-30 14:28:11,1.0,0,0,1
-77,D1:8A:6B:17:30:48,2024-10-30 14:28:12,1.0,0,0,1
