RSSI-Value,MAC-Address,Timestamp,Distance
-18,E8:9B:11:7B:D7:0F,2024-09-12 09:45:55,0
-23,D1:EE:48:99:9E:08,2024-09-12 09:45:55,0
-22,DC:FB:FD:B9:DF:CA,2024-09-12 09:45:55,0
-21,E0:BC:5B:2B:59:29,2024-09-12 09:45:55,0
-17,F5:D8:58:74:5F:29,2024-09-12 09:45:55,0
-18,D9:7C:E2:5D:4B:A2,2024-09-12 09:45:55,0
-25,E0:CE:45:2B:3E:B8,2024-09-12 09:45:56,0
-21,E7:8C:00:9C:55:50,2024-09-12 09:45:56,0
-19,EB:A1:FF:D8:65:FE,2024-09-12 09:45:56,0
-20,DE:4A:54:FD:8E:85,2024-09-12 09:45:57,0
-34,E0:EA:73:3C:63:02,2024-09-12 09:45:58,0
-18,E8:9B:11:7B:D7:0F,2024-09-12 09:45:59,0
-23,D1:EE:48:99:9E:08,2024-09-12 09:45:59,0
-20,E0:BC:5B:2B:59:29,2024-09-12 09:45:59,0
-22,DC:FB:FD:B9:DF:CA,2024-09-12 09:45:59,0
-17,F5:D8:58:74:5F:29,2024-09-12 09:45:59,0
-18,D9:7C:E2:5D:4B:A2,2024-09-12 09:45:59,0
-21,E7:8C:00:9C:55:50,2024-09-12 09:46:00,0
-19,EB:A1:FF:D8:65:FE,2024-09-12 09:46:00,0
-19,E8:9B:11:7B:D7:0F,2024-09-12 09:46:01,0
-20,DE:4A:54:FD:8E:85,2024-09-12 09:46:01,0
-23,E0:CE:45:2B:3E:B8,2024-09-12 09:46:02,0
-20,E0:BC:5B:2B:59:29,2024-09-12 09:46:03,0
-22,DC:FB:FD:B9:DF:CA,2024-09-12 09:46:03,0
-17,F5:D8:58:74:5F:29,2024-09-12 09:46:03,0
-18,D9:7C:E2:5D:4B:A2,2024-09-12 09:46:03,0
-25,E0:CE:45:2B:3E:B8,2024-09-12 09:46:04,0
-21,E0:BC:5B:2B:59:29,2024-09-12 09:46:05,0
-17,F5:D8:58:74:5F:29,2024-09-12 09:46:05,0
-23,DC:FB:FD:B9:DF:CA,2024-09-12 09:46:05,0
-21,D9:7C:E2:5D:4B:A2,2024-09-12 09:46:05,0
-22,E7:8C:00:9C:55:50,2024-09-12 09:46:06,0
-20,EB:A1:FF:D8:65:FE,2024-09-12 09:46:06,0
-18,E8:9B:11:7B:D7:0F,2024-09-12 09:46:07,0
-23,D1:EE:48:99:9E:08,2024-09-12 09:46:07,0
-21,DE:4A:54:FD:8E:85,2024-09-12 09:46:07,0
-30,F3:09:D1:F9:E5:4E,2024-09-12 09:46:07,0
-25,E0:CE:45:2B:3E:B8,2024-09-12 09:46:08,0
-21,E0:BC:5B:2B:59:29,2024-09-12 09:46:09,0
-17,F5:D8:58:74:5F:29,2024-09-12 09:46:09,0
-23,DC:FB:FD:B9:DF:CA,2024-09-12 09:46:09,0
-30,F3:09:D1:F9:E5:4E,2024-09-12 09:46:09,0
-22,E0:CE:45:2B:3E:B8,2024-09-12 09:46:10,0
-19,E8:9B:11:7B:D7:0F,2024-09-12 09:46:11,0
-22,D1:EE:48:99:9E:08,2024-09-12 09:46:11,0
-20,DE:4A:54:FD:8E:85,2024-09-12 09:46:11,0
-18,D9:7C:E2:5D:4B:A2,2024-09-12 09:46:11,0
-22,E7:8C:00:9C:55:50,2024-09-12 09:46:12,0
-20,EB:A1:FF:D8:65:FE,2024-09-12 09:46:12,0
-20,DE:4A:54:FD:8E:85,2024-09-12 09:46:13,0
-17,F5:D8:58:74:5F:29,2024-09-12 09:46:13,0
-22,DC:FB:FD:B9:DF:CA,2024-09-12 09:46:13,0
-34,F3:09:D1:F9:E5:4E,2024-09-12 09:46:14,0
-24,E7:8C:00:9C:55:50,2024-09-12 09:46:14,0
-24,EB:A1:FF:D8:65:FE,2024-09-12 09:46:14,0
-18,E8:9B:11:7B:D7:0F,2024-09-12 09:46:15,0
-26,D1:EE:48:99:9E:08,2024-09-12 09:46:15,0
-21,D9:7C:E2:5D:4B:A2,2024-09-12 09:46:15,0
-25,E0:CE:45:2B:3E:B8,2024-09-12 09:46:16,0
-20,DE:4A:54:FD:8E:85,2024-09-12 09:46:17,0
-17,F5:D8:58:74:5F:29,2024-09-12 09:46:17,0
-23,DC:FB:FD:B9:DF:CA,2024-09-12 09:46:17,0
-30,F3:09:D1:F9:E5:4E,2024-09-12 09:46:18,0
-22,E0:CE:45:2B:3E:B8,2024-09-12 09:46:18,0
-22,E7:8C:00:9C:55:50,2024-09-12 09:46:18,0
-20,EB:A1:FF:D8:65:FE,2024-09-12 09:46:18,0
-18,E8:9B:11:7B:D7:0F,2024-09-12 09:46:19,0
-23,D1:EE:48:99:9E:08,2024-09-12 09:46:19,0
-18,D9:7C:E2:5D:4B:A2,2024-09-12 09:46:19,0
-24,E7:8C:00:9C:55:50,2024-09-12 09:46:20,0
-19,DE:4A:54:FD:8E:85,2024-09-12 09:46:21,0
-17,F5:D8:58:74:5F:29,2024-09-12 09:46:21,0
-21,DC:FB:FD:B9:DF:CA,2024-09-12 09:46:21,0
-33,F3:09:D1:F9:E5:4E,2024-09-12 09:46:22,0
-25,E0:CE:45:2B:3E:B8,2024-09-12 09:46:22,0
-20,EB:A1:FF:D8:65:FE,2024-09-12 09:46:22,0
