,RSSI-Value,MAC-Address,Timestamp,Distance,indoor
349,-54,F2:C7:6C:15:14:53,2024-10-30 14:17:12,0.2,0
350,-53,D1:8A:6B:17:30:48,2024-10-30 14:17:12,0.2,0
351,-50,CA:2B:3D:A7:0C:C9,2024-10-30 14:17:13,0.2,0
352,-65,F8:93:7C:30:08:2A,2024-10-30 14:17:13,0.2,0
353,-48,C8:18:05:35:AD:86,2024-10-30 14:17:14,0.2,0
354,-52,E1:35:8A:20:CA:4D,2024-10-30 14:17:14,0.2,0
355,-50,CA:6B:21:3F:49:82,2024-10-30 14:17:15,0.2,0
356,-47,F8:93:7C:30:08:2A,2024-10-30 14:17:15,0.2,0
357,-56,ED:7C:A0:C9:37:39,2024-10-30 14:17:16,0.2,0
358,-49,E7:C1:DC:F8:37:CB,2024-10-30 14:17:16,0.2,0
359,-51,F2:C7:6C:15:14:53,2024-10-30 14:17:16,0.2,0
360,-53,D1:8A:6B:17:30:48,2024-10-30 14:17:16,0.2,0
361,-50,CA:2B:3D:A7:0C:C9,2024-10-30 14:17:17,0.2,0
362,-56,E1:35:8A:20:CA:4D,2024-10-30 14:17:18,0.2,0
363,-61,C8:18:05:35:AD:86,2024-10-30 14:17:18,0.2,0
364,-48,CA:6B:21:3F:49:82,2024-10-30 14:17:19,0.2,0
365,-65,F8:93:7C:30:08:2A,2024-10-30 14:17:19,0.2,0
366,-55,ED:7C:A0:C9:37:39,2024-10-30 14:17:20,0.2,0
367,-57,E7:C1:DC:F8:37:CB,2024-10-30 14:17:20,0.2,0
368,-58,F2:C7:6C:15:14:53,2024-10-30 14:17:20,0.2,0
369,-55,D1:8A:6B:17:30:48,2024-10-30 14:17:20,0.2,0
370,-55,CA:2B:3D:A7:0C:C9,2024-10-30 14:17:21,0.2,0
371,-50,E9:FF:E4:CA:81:83,2024-10-30 14:17:21,0.2,0
372,-47,C8:18:05:35:AD:86,2024-10-30 14:17:22,0.2,0
373,-52,E1:35:8A:20:CA:4D,2024-10-30 14:17:22,0.2,0
374,-50,CA:6B:21:3F:49:82,2024-10-30 14:17:23,0.2,0
375,-48,F8:93:7C:30:08:2A,2024-10-30 14:17:23,0.2,0
376,-56,ED:7C:A0:C9:37:39,2024-10-30 14:17:24,0.2,0
377,-51,E7:C1:DC:F8:37:CB,2024-10-30 14:17:24,0.2,0
378,-51,F2:C7:6C:15:14:53,2024-10-30 14:17:24,0.2,0
379,-53,D1:8A:6B:17:30:48,2024-10-30 14:17:24,0.2,0
380,-49,E9:FF:E4:CA:81:83,2024-10-30 14:17:25,0.2,0
381,-56,E1:35:8A:20:CA:4D,2024-10-30 14:17:26,0.2,0
382,-56,C8:18:05:35:AD:86,2024-10-30 14:17:26,0.2,0
383,-48,CA:6B:21:3F:49:82,2024-10-30 14:17:27,0.2,0
384,-57,CA:2B:3D:A7:0C:C9,2024-10-30 14:17:27,0.2,0
385,-64,F8:93:7C:30:08:2A,2024-10-30 14:17:27,0.2,0
386,-56,D1:8A:6B:17:30:48,2024-10-30 14:17:28,0.2,0
387,-47,E9:FF:E4:CA:81:83,2024-10-30 14:17:29,0.2,0
388,-49,E7:C1:DC:F8:37:CB,2024-10-30 14:17:30,0.2,0
389,-51,F2:C7:6C:15:14:53,2024-10-30 14:17:30,0.2,0
390,-55,E1:35:8A:20:CA:4D,2024-10-30 14:17:30,0.2,0
391,-62,C8:18:05:35:AD:86,2024-10-30 14:17:30,0.2,0
392,-47,CA:6B:21:3F:49:82,2024-10-30 14:17:31,0.2,0
393,-55,CA:2B:3D:A7:0C:C9,2024-10-30 14:17:31,0.2,0
394,-64,F8:93:7C:30:08:2A,2024-10-30 14:17:31,0.2,0
395,-62,ED:7C:A0:C9:37:39,2024-10-30 14:17:32,0.2,0
396,-58,E7:C1:DC:F8:37:CB,2024-10-30 14:17:32,0.2,0
397,-59,F2:C7:6C:15:14:53,2024-10-30 14:17:32,0.2,0
398,-55,D1:8A:6B:17:30:48,2024-10-30 14:17:32,0.2,0
399,-50,E9:FF:E4:CA:81:83,2024-10-30 14:17:33,0.2,0
400,-49,E7:C1:DC:F8:37:CB,2024-10-30 14:17:34,0.2,0
401,-53,ED:7C:A0:C9:37:39,2024-10-30 14:17:34,0.2,0
402,-47,C8:18:05:35:AD:86,2024-10-30 14:17:34,0.2,0
403,-50,CA:6B:21:3F:49:82,2024-10-30 14:17:35,0.2,0
404,-50,CA:2B:3D:A7:0C:C9,2024-10-30 14:17:35,0.2,0
405,-47,F8:93:7C:30:08:2A,2024-10-30 14:17:35,0.2,0
406,-51,F2:C7:6C:15:14:53,2024-10-30 14:17:36,0.2,0
407,-53,D1:8A:6B:17:30:48,2024-10-30 14:17:36,0.2,0
408,-47,E9:FF:E4:CA:81:83,2024-10-30 14:17:37,0.2,0
409,-52,E7:C1:DC:F8:37:CB,2024-10-30 14:17:38,0.2,0
410,-56,ED:7C:A0:C9:37:39,2024-10-30 14:17:38,0.2,0
411,-65,F8:93:7C:30:08:2A,2024-10-30 14:17:38,0.2,0
412,-56,E1:35:8A:20:CA:4D,2024-10-30 14:17:38,0.2,0
413,-61,C8:18:05:35:AD:86,2024-10-30 14:17:38,0.2,0
414,-55,CA:2B:3D:A7:0C:C9,2024-10-30 14:17:39,0.2,0
415,-49,F2:C7:6C:15:14:53,2024-10-30 14:17:40,0.2,0
416,-56,D1:8A:6B:17:30:48,2024-10-30 14:17:40,0.2,0
417,-92,CD:80:4C:C8:B8:6D,2024-10-30 14:17:41,0.2,0
418,-48,E9:FF:E4:CA:81:83,2024-10-30 14:17:41,0.2,0
419,-52,E7:C1:DC:F8:37:CB,2024-10-30 14:17:42,0.2,0
420,-56,ED:7C:A0:C9:37:39,2024-10-30 14:17:42,0.2,0
421,-65,F8:93:7C:30:08:2A,2024-10-30 14:17:42,0.2,0
422,-54,E1:35:8A:20:CA:4D,2024-10-30 14:17:42,0.2,0
423,-58,CA:6B:21:3F:49:82,2024-10-30 14:17:43,0.2,0
424,-50,CA:2B:3D:A7:0C:C9,2024-10-30 14:17:43,0.2,0
425,-61,ED:7C:A0:C9:37:39,2024-10-30 14:17:44,0.2,0
426,-58,F2:C7:6C:15:14:53,2024-10-30 14:17:44,0.2,0
427,-56,D1:8A:6B:17:30:48,2024-10-30 14:17:44,0.2,0
428,-46,C8:18:05:35:AD:86,2024-10-30 14:17:44,0.2,0
429,-49,E9:FF:E4:CA:81:83,2024-10-30 14:17:45,0.2,0
430,-50,E7:C1:DC:F8:37:CB,2024-10-30 14:17:46,0.2,0
431,-51,F8:93:7C:30:08:2A,2024-10-30 14:17:46,0.2,0
432,-49,C8:18:05:35:AD:86,2024-10-30 14:17:46,0.2,0
433,-60,CA:6B:21:3F:49:82,2024-10-30 14:17:47,0.2,0
434,-47,E9:FF:E4:CA:81:83,2024-10-30 14:17:47,0.2,0
435,-66,F8:93:7C:30:08:2A,2024-10-30 14:17:48,0.2,0
436,-49,E9:FF:E4:CA:81:83,2024-10-30 14:17:49,0.2,0
437,-48,F8:93:7C:30:08:2A,2024-10-30 14:17:50,0.2,0
438,-47,C8:18:05:35:AD:86,2024-10-30 14:17:50,0.2,0
439,-50,CA:6B:21:3F:49:82,2024-10-30 14:17:51,0.2,0
440,-49,CA:2B:3D:A7:0C:C9,2024-10-30 14:17:51,0.2,0
441,-48,E9:FF:E4:CA:81:83,2024-10-30 14:17:51,0.2,0
442,-51,E7:C1:DC:F8:37:CB,2024-10-30 14:17:52,0.2,0
443,-56,ED:7C:A0:C9:37:39,2024-10-30 14:17:52,0.2,0
444,-54,F2:C7:6C:15:14:53,2024-10-30 14:17:52,0.2,0
445,-53,D1:8A:6B:17:30:48,2024-10-30 14:17:52,0.2,0
446,-54,E1:35:8A:20:CA:4D,2024-10-30 14:17:52,0.2,0
447,-59,CA:6B:21:3F:49:82,2024-10-30 14:17:53,0.2,0
448,-65,F8:93:7C:30:08:2A,2024-10-30 14:17:54,0.2,0
449,-56,C8:18:05:35:AD:86,2024-10-30 14:17:54,0.2,0
450,-50,CA:2B:3D:A7:0C:C9,2024-10-30 14:17:55,0.2,0
451,-49,E9:FF:E4:CA:81:83,2024-10-30 14:17:55,0.2,0
452,-58,E7:C1:DC:F8:37:CB,2024-10-30 14:17:56,0.2,0
453,-62,ED:7C:A0:C9:37:39,2024-10-30 14:17:56,0.2,0
454,-57,F2:C7:6C:15:14:53,2024-10-30 14:17:56,0.2,0
455,-56,D1:8A:6B:17:30:48,2024-10-30 14:17:56,0.2,0
456,-48,F8:93:7C:30:08:2A,2024-10-30 14:17:58,0.2,0
457,-52,E1:35:8A:20:CA:4D,2024-10-30 14:17:58,0.2,0
458,-47,C8:18:05:35:AD:86,2024-10-30 14:17:58,0.2,0
459,-50,CA:6B:21:3F:49:82,2024-10-30 14:17:59,0.2,0
460,-59,CA:2B:3D:A7:0C:C9,2024-10-30 14:17:59,0.2,0
461,-48,E9:FF:E4:CA:81:83,2024-10-30 14:17:59,0.2,0
462,-50,E7:C1:DC:F8:37:CB,2024-10-30 14:18:00,0.2,0
463,-49,F2:C7:6C:15:14:53,2024-10-30 14:18:00,0.2,0
464,-56,D1:8A:6B:17:30:48,2024-10-30 14:18:00,0.2,0
465,-49,CA:2B:3D:A7:0C:C9,2024-10-30 14:18:01,0.2,0
466,-48,E9:FF:E4:CA:81:83,2024-10-30 14:18:01,0.2,0
467,-53,E7:C1:DC:F8:37:CB,2024-10-30 14:18:02,0.2,0
468,-55,ED:7C:A0:C9:37:39,2024-10-30 14:18:02,0.2,0
469,-51,F2:C7:6C:15:14:53,2024-10-30 14:18:02,0.2,0
470,-53,D1:8A:6B:17:30:48,2024-10-30 14:18:02,0.2,0
471,-48,CA:2B:3D:A7:0C:C9,2024-10-30 14:18:03,0.2,0
472,-53,E9:FF:E4:CA:81:83,2024-10-30 14:18:03,0.2,0
473,-57,E7:C1:DC:F8:37:CB,2024-10-30 14:18:04,0.2,0
474,-56,ED:7C:A0:C9:37:39,2024-10-30 14:18:04,0.2,0
475,-57,F2:C7:6C:15:14:53,2024-10-30 14:18:04,0.2,0
476,-51,D1:8A:6B:17:30:48,2024-10-30 14:18:04,0.2,0
477,-54,E1:35:8A:20:CA:4D,2024-10-30 14:18:19,0.3,0
478,-57,CA:6B:21:3F:49:82,2024-10-30 14:18:19,0.3,0
479,-55,CA:2B:3D:A7:0C:C9,2024-10-30 14:18:19,0.3,0
480,-54,F8:93:7C:30:08:2A,2024-10-30 14:18:20,0.3,0
481,-53,C8:18:05:35:AD:86,2024-10-30 14:18:21,0.3,0
482,-59,E9:FF:E4:CA:81:83,2024-10-30 14:18:21,0.3,0
483,-51,E7:C1:DC:F8:37:CB,2024-10-30 14:18:22,0.3,0
484,-56,ED:7C:A0:C9:37:39,2024-10-30 14:18:22,0.3,0
485,-58,F2:C7:6C:15:14:53,2024-10-30 14:18:22,0.3,0
486,-53,D1:8A:6B:17:30:48,2024-10-30 14:18:22,0.3,0
487,-61,E1:35:8A:20:CA:4D,2024-10-30 14:18:23,0.3,0
488,-54,CA:6B:21:3F:49:82,2024-10-30 14:18:23,0.3,0
489,-59,CA:2B:3D:A7:0C:C9,2024-10-30 14:18:23,0.3,0
490,-50,E7:C1:DC:F8:37:CB,2024-10-30 14:18:24,0.3,0
491,-54,C8:18:05:35:AD:86,2024-10-30 14:18:25,0.3,0
492,-88,CD:80:4C:C8:B8:6D,2024-10-30 14:18:25,0.3,0
493,-58,E9:FF:E4:CA:81:83,2024-10-30 14:18:25,0.3,0
494,-51,E7:C1:DC:F8:37:CB,2024-10-30 14:18:26,0.3,0
495,-53,ED:7C:A0:C9:37:39,2024-10-30 14:18:26,0.3,0
496,-57,F2:C7:6C:15:14:53,2024-10-30 14:18:26,0.3,0
497,-51,D1:8A:6B:17:30:48,2024-10-30 14:18:26,0.3,0
498,-53,E1:35:8A:20:CA:4D,2024-10-30 14:18:27,0.3,0
499,-55,CA:2B:3D:A7:0C:C9,2024-10-30 14:18:27,0.3,0
500,-59,F8:93:7C:30:08:2A,2024-10-30 14:18:28,0.3,0
501,-53,CA:6B:21:3F:49:82,2024-10-30 14:18:29,0.3,0
502,-53,F8:93:7C:30:08:2A,2024-10-30 14:18:30,0.3,0
503,-60,D1:8A:6B:17:30:48,2024-10-30 14:18:30,0.3,0
504,-52,E1:35:8A:20:CA:4D,2024-10-30 14:18:31,0.3,0
505,-55,CA:2B:3D:A7:0C:C9,2024-10-30 14:18:31,0.3,0
506,-57,E9:FF:E4:CA:81:83,2024-10-30 14:18:31,0.3,0
507,-51,E7:C1:DC:F8:37:CB,2024-10-30 14:18:32,0.3,0
508,-54,ED:7C:A0:C9:37:39,2024-10-30 14:18:32,0.3,0
509,-57,F2:C7:6C:15:14:53,2024-10-30 14:18:32,0.3,0
510,-59,F8:93:7C:30:08:2A,2024-10-30 14:18:32,0.3,0
511,-60,C8:18:05:35:AD:86,2024-10-30 14:18:33,0.3,0
512,-53,CA:6B:21:3F:49:82,2024-10-30 14:18:33,0.3,0
513,-58,E7:C1:DC:F8:37:CB,2024-10-30 14:18:34,0.3,0
514,-56,ED:7C:A0:C9:37:39,2024-10-30 14:18:34,0.3,0
515,-59,F2:C7:6C:15:14:53,2024-10-30 14:18:34,0.3,0
516,-52,D1:8A:6B:17:30:48,2024-10-30 14:18:34,0.3,0
517,-60,CA:2B:3D:A7:0C:C9,2024-10-30 14:18:35,0.3,0
518,-53,F8:93:7C:30:08:2A,2024-10-30 14:18:36,0.3,0
519,-52,E1:35:8A:20:CA:4D,2024-10-30 14:18:37,0.3,0
520,-52,C8:18:05:35:AD:86,2024-10-30 14:18:37,0.3,0
521,-52,CA:6B:21:3F:49:82,2024-10-30 14:18:37,0.3,0
522,-58,E9:FF:E4:CA:81:83,2024-10-30 14:18:37,0.3,0
523,-50,E7:C1:DC:F8:37:CB,2024-10-30 14:18:38,0.3,0
524,-54,ED:7C:A0:C9:37:39,2024-10-30 14:18:38,0.3,0
525,-57,F2:C7:6C:15:14:53,2024-10-30 14:18:38,0.3,0
526,-52,D1:8A:6B:17:30:48,2024-10-30 14:18:38,0.3,0
527,-55,CA:2B:3D:A7:0C:C9,2024-10-30 14:18:39,0.3,0
528,-58,F8:93:7C:30:08:2A,2024-10-30 14:18:40,0.3,0
529,-61,E1:35:8A:20:CA:4D,2024-10-30 14:18:41,0.3,0
530,-57,C8:18:05:35:AD:86,2024-10-30 14:18:41,0.3,0
531,-53,CA:6B:21:3F:49:82,2024-10-30 14:18:41,0.3,0
532,-53,F8:93:7C:30:08:2A,2024-10-30 14:18:42,0.3,0
533,-62,D1:8A:6B:17:30:48,2024-10-30 14:18:42,0.3,0
534,-55,CA:2B:3D:A7:0C:C9,2024-10-30 14:18:43,0.3,0
535,-59,E9:FF:E4:CA:81:83,2024-10-30 14:18:43,0.3,0
536,-51,E7:C1:DC:F8:37:CB,2024-10-30 14:18:44,0.3,0
537,-54,ED:7C:A0:C9:37:39,2024-10-30 14:18:44,0.3,0
538,-57,F2:C7:6C:15:14:53,2024-10-30 14:18:44,0.3,0
539,-52,D1:8A:6B:17:30:48,2024-10-30 14:18:44,0.3,0
540,-55,CA:6B:21:3F:49:82,2024-10-30 14:18:45,0.3,0
541,-58,F8:93:7C:30:08:2A,2024-10-30 14:18:46,0.3,0
542,-57,CA:2B:3D:A7:0C:C9,2024-10-30 14:18:47,0.3,0
543,-58,E9:FF:E4:CA:81:83,2024-10-30 14:18:48,0.3,0
544,-52,E7:C1:DC:F8:37:CB,2024-10-30 14:18:48,0.3,0
545,-54,ED:7C:A0:C9:37:39,2024-10-30 14:18:48,0.3,0
546,-56,F2:C7:6C:15:14:53,2024-10-30 14:18:48,0.3,0
547,-51,D1:8A:6B:17:30:48,2024-10-30 14:18:48,0.3,0
548,-55,C8:18:05:35:AD:86,2024-10-30 14:18:49,0.3,0
549,-54,CA:6B:21:3F:49:82,2024-10-30 14:18:49,0.3,0
550,-59,F8:93:7C:30:08:2A,2024-10-30 14:18:50,0.3,0
551,-52,D1:8A:6B:17:30:48,2024-10-30 14:18:50,0.3,0
552,-62,E1:35:8A:20:CA:4D,2024-10-30 14:18:51,0.3,0
553,-63,C8:18:05:35:AD:86,2024-10-30 14:18:51,0.3,0
554,-54,CA:6B:21:3F:49:82,2024-10-30 14:18:51,0.3,0
555,-53,F8:93:7C:30:08:2A,2024-10-30 14:18:52,0.3,0
556,-58,CA:2B:3D:A7:0C:C9,2024-10-30 14:18:53,0.3,0
557,-58,E9:FF:E4:CA:81:83,2024-10-30 14:18:54,0.3,0
558,-52,E7:C1:DC:F8:37:CB,2024-10-30 14:18:54,0.3,0
559,-55,ED:7C:A0:C9:37:39,2024-10-30 14:18:54,0.3,0
560,-56,F2:C7:6C:15:14:53,2024-10-30 14:18:54,0.3,0
561,-53,D1:8A:6B:17:30:48,2024-10-30 14:18:54,0.3,0
562,-53,E1:35:8A:20:CA:4D,2024-10-30 14:18:55,0.3,0
563,-54,C8:18:05:35:AD:86,2024-10-30 14:18:55,0.3,0
564,-55,CA:6B:21:3F:49:82,2024-10-30 14:18:55,0.3,0
565,-59,F2:C7:6C:15:14:53,2024-10-30 14:18:56,0.3,0
566,-52,D1:8A:6B:17:30:48,2024-10-30 14:18:56,0.3,0
567,-59,C8:18:05:35:AD:86,2024-10-30 14:18:57,0.3,0
568,-58,E9:FF:E4:CA:81:83,2024-10-30 14:18:58,0.3,0
569,-53,E7:C1:DC:F8:37:CB,2024-10-30 14:18:58,0.3,0
570,-56,ED:7C:A0:C9:37:39,2024-10-30 14:18:58,0.3,0
571,-53,F8:93:7C:30:08:2A,2024-10-30 14:18:58,0.3,0
572,-53,CA:6B:21:3F:49:82,2024-10-30 14:18:59,0.3,0
573,-58,E9:FF:E4:CA:81:83,2024-10-30 14:19:00,0.3,0
574,-53,E7:C1:DC:F8:37:CB,2024-10-30 14:19:00,0.3,0
575,-56,ED:7C:A0:C9:37:39,2024-10-30 14:19:00,0.3,0
576,-53,F8:93:7C:30:08:2A,2024-10-30 14:19:00,0.3,0
577,-52,C8:18:05:35:AD:86,2024-10-30 14:19:01,0.3,0
578,-55,CA:2B:3D:A7:0C:C9,2024-10-30 14:19:01,0.3,0
579,-53,E1:35:8A:20:CA:4D,2024-10-30 14:19:03,0.3,0
580,-54,CA:6B:21:3F:49:82,2024-10-30 14:19:03,0.3,0
581,-57,E9:FF:E4:CA:81:83,2024-10-30 14:19:04,0.3,0
582,-88,EF:40:7A:9C:3D:C5,2024-10-30 14:19:04,0.3,0
583,-51,E7:C1:DC:F8:37:CB,2024-10-30 14:19:04,0.3,0
584,-59,F8:93:7C:30:08:2A,2024-10-30 14:19:04,0.3,0
585,-58,C8:18:05:35:AD:86,2024-10-30 14:19:05,0.3,0
586,-54,ED:7C:A0:C9:37:39,2024-10-30 14:19:06,0.3,0
587,-55,F2:C7:6C:15:14:53,2024-10-30 14:19:06,0.3,0
588,-59,D1:8A:6B:17:30:48,2024-10-30 14:19:06,0.3,0
589,-52,CA:6B:21:3F:49:82,2024-10-30 14:19:07,0.3,0
590,-55,CA:2B:3D:A7:0C:C9,2024-10-30 14:19:07,0.3,0
591,-57,F2:C7:6C:15:14:53,2024-10-30 14:19:08,0.3,0
592,-51,D1:8A:6B:17:30:48,2024-10-30 14:19:08,0.3,0
593,-54,E1:35:8A:20:CA:4D,2024-10-30 14:19:09,0.3,0
594,-93,CD:80:4C:C8:B8:6D,2024-10-30 14:19:09,0.3,0
595,-55,CA:2B:3D:A7:0C:C9,2024-10-30 14:19:09,0.3,0
596,-80,EF:40:7A:9C:3D:C5,2024-10-30 14:19:10,0.3,0
597,-56,ED:7C:A0:C9:37:39,2024-10-30 14:19:10,0.3,0
598,-59,F2:C7:6C:15:14:53,2024-10-30 14:19:10,0.3,0
599,-58,C8:18:05:35:AD:86,2024-10-30 14:19:11,0.3,0
600,-54,CA:6B:21:3F:49:82,2024-10-30 14:19:11,0.3,0
601,-57,E9:FF:E4:CA:81:83,2024-10-30 14:19:12,0.3,0
602,-55,ED:7C:A0:C9:37:39,2024-10-30 14:19:12,0.3,0
603,-55,F2:C7:6C:15:14:53,2024-10-30 14:19:12,0.3,0
604,-58,D1:8A:6B:17:30:48,2024-10-30 14:19:12,0.3,0
605,-52,E1:35:8A:20:CA:4D,2024-10-30 14:19:13,0.3,0
606,-91,CD:80:4C:C8:B8:6D,2024-10-30 14:19:13,0.3,0
607,-55,CA:2B:3D:A7:0C:C9,2024-10-30 14:19:13,0.3,0
608,-57,E9:FF:E4:CA:81:83,2024-10-30 14:19:14,0.3,0
609,-56,ED:7C:A0:C9:37:39,2024-10-30 14:19:14,0.3,0
610,-58,F2:C7:6C:15:14:53,2024-10-30 14:19:14,0.3,0
611,-54,C8:18:05:35:AD:86,2024-10-30 14:19:15,0.3,0
612,-54,CA:6B:21:3F:49:82,2024-10-30 14:19:15,0.3,0
613,-59,F8:93:7C:30:08:2A,2024-10-30 14:19:16,0.3,0
614,-61,E1:35:8A:20:CA:4D,2024-10-30 14:19:17,0.3,0
615,-58,CA:2B:3D:A7:0C:C9,2024-10-30 14:19:17,0.3,0
616,-58,E9:FF:E4:CA:81:83,2024-10-30 14:19:18,0.3,0
617,-82,EF:40:7A:9C:3D:C5,2024-10-30 14:19:18,0.3,0
618,-52,E7:C1:DC:F8:37:CB,2024-10-30 14:19:18,0.3,0
619,-55,ED:7C:A0:C9:37:39,2024-10-30 14:19:18,0.3,0
620,-56,F2:C7:6C:15:14:53,2024-10-30 14:19:18,0.3,0
621,-58,D1:8A:6B:17:30:48,2024-10-30 14:19:18,0.3,0
622,-52,E1:35:8A:20:CA:4D,2024-10-30 14:19:19,0.3,0
623,-53,CA:6B:21:3F:49:82,2024-10-30 14:19:19,0.3,0
624,-52,F8:93:7C:30:08:2A,2024-10-30 14:19:20,0.3,0
625,-90,F7:2C:89:48:36:9E,2024-10-30 14:19:21,0.3,0
626,-47,F8:93:7C:30:08:2A,2024-10-30 14:19:22,0.3,0
627,-47,C8:18:05:35:AD:86,2024-10-30 14:19:23,0.3,0
628,-56,CA:6B:21:3F:49:82,2024-10-30 14:19:23,0.3,0
629,-51,E9:FF:E4:CA:81:83,2024-10-30 14:19:24,0.3,0
630,-78,EF:40:7A:9C:3D:C5,2024-10-30 14:19:24,0.3,0
631,-55,E7:C1:DC:F8:37:CB,2024-10-30 14:19:24,0.3,0
632,-50,ED:7C:A0:C9:37:39,2024-10-30 14:19:24,0.3,0
633,-60,F2:C7:6C:15:14:53,2024-10-30 14:19:24,0.3,0
634,-50,D1:8A:6B:17:30:48,2024-10-30 14:19:24,0.3,0
635,-51,CA:2B:3D:A7:0C:C9,2024-10-30 14:19:25,0.3,0
636,-52,E9:FF:E4:CA:81:83,2024-10-30 14:19:26,0.3,0
637,-75,EF:40:7A:9C:3D:C5,2024-10-30 14:19:26,0.3,0
638,-60,C8:18:05:35:AD:86,2024-10-30 14:19:41,0.4,0
639,-82,EF:40:7A:9C:3D:C5,2024-10-30 14:19:41,0.4,0
640,-69,F2:C7:6C:15:14:53,2024-10-30 14:19:42,0.4,0
641,-61,D1:8A:6B:17:30:48,2024-10-30 14:19:42,0.4,0
642,-65,E1:35:8A:20:CA:4D,2024-10-30 14:19:43,0.4,0
643,-62,CA:2B:3D:A7:0C:C9,2024-10-30 14:19:43,0.4,0
644,-58,E9:FF:E4:CA:81:83,2024-10-30 14:19:44,0.4,0
645,-63,ED:7C:A0:C9:37:39,2024-10-30 14:19:44,0.4,0
646,-63,E7:C1:DC:F8:37:CB,2024-10-30 14:19:44,0.4,0
647,-58,F8:93:7C:30:08:2A,2024-10-30 14:19:44,0.4,0
648,-62,CA:6B:21:3F:49:82,2024-10-30 14:19:45,0.4,0
649,-88,EF:40:7A:9C:3D:C5,2024-10-30 14:19:45,0.4,0
650,-65,F2:C7:6C:15:14:53,2024-10-30 14:19:46,0.4,0
651,-60,D1:8A:6B:17:30:48,2024-10-30 14:19:46,0.4,0
652,-57,C8:18:05:35:AD:86,2024-10-30 14:19:47,0.4,0
653,-87,CD:80:4C:C8:B8:6D,2024-10-30 14:19:47,0.4,0
654,-63,CA:2B:3D:A7:0C:C9,2024-10-30 14:19:47,0.4,0
655,-57,E9:FF:E4:CA:81:83,2024-10-30 14:19:48,0.4,0
656,-63,E7:C1:DC:F8:37:CB,2024-10-30 14:19:48,0.4,0
657,-62,ED:7C:A0:C9:37:39,2024-10-30 14:19:48,0.4,0
658,-66,F8:93:7C:30:08:2A,2024-10-30 14:19:48,0.4,0
659,-65,CA:6B:21:3F:49:82,2024-10-30 14:19:49,0.4,0
660,-60,CA:2B:3D:A7:0C:C9,2024-10-30 14:19:49,0.4,0
661,-68,F2:C7:6C:15:14:53,2024-10-30 14:19:50,0.4,0
662,-61,D1:8A:6B:17:30:48,2024-10-30 14:19:50,0.4,0
663,-69,E1:35:8A:20:CA:4D,2024-10-30 14:19:51,0.4,0
664,-54,C8:18:05:35:AD:86,2024-10-30 14:19:51,0.4,0
665,-57,E9:FF:E4:CA:81:83,2024-10-30 14:19:52,0.4,0
666,-91,CC:7C:3D:72:34:B8,2024-10-30 14:19:52,0.4,0
667,-61,ED:7C:A0:C9:37:39,2024-10-30 14:19:52,0.4,0
668,-68,E7:C1:DC:F8:37:CB,2024-10-30 14:19:52,0.4,0
669,-55,F8:93:7C:30:08:2A,2024-10-30 14:19:52,0.4,0
670,-56,C8:18:05:35:AD:86,2024-10-30 14:19:53,0.4,0
671,-67,CA:2B:3D:A7:0C:C9,2024-10-30 14:19:53,0.4,0
672,-67,F2:C7:6C:15:14:53,2024-10-30 14:19:54,0.4,0
673,-61,E1:35:8A:20:CA:4D,2024-10-30 14:19:55,0.4,0
674,-64,CA:6B:21:3F:49:82,2024-10-30 14:19:55,0.4,0
675,-66,F8:93:7C:30:08:2A,2024-10-30 14:19:56,0.4,0
676,-74,C8:18:05:35:AD:86,2024-10-30 14:19:57,0.4,0
677,-63,CA:6B:21:3F:49:82,2024-10-30 14:19:57,0.4,0
678,-59,E9:FF:E4:CA:81:83,2024-10-30 14:19:58,0.4,0
679,-64,E7:C1:DC:F8:37:CB,2024-10-30 14:19:58,0.4,0
680,-58,F2:C7:6C:15:14:53,2024-10-30 14:19:58,0.4,0
681,-66,D1:8A:6B:17:30:48,2024-10-30 14:19:58,0.4,0
682,-62,E1:35:8A:20:CA:4D,2024-10-30 14:19:59,0.4,0
683,-82,EF:40:7A:9C:3D:C5,2024-10-30 14:19:59,0.4,0
684,-63,CA:2B:3D:A7:0C:C9,2024-10-30 14:19:59,0.4,0
685,-57,C8:18:05:35:AD:86,2024-10-30 14:20:01,0.4,0
686,-73,F2:C7:6C:15:14:53,2024-10-30 14:20:01,0.4,0
687,-64,CA:6B:21:3F:49:82,2024-10-30 14:20:01,0.4,0
688,-69,F8:93:7C:30:08:2A,2024-10-30 14:20:02,0.4,0
689,-67,E1:35:8A:20:CA:4D,2024-10-30 14:20:03,0.4,0
690,-77,C8:18:05:35:AD:86,2024-10-30 14:20:03,0.4,0
691,-60,F2:C7:6C:15:14:53,2024-10-30 14:20:03,0.4,0
692,-61,CA:6B:21:3F:49:82,2024-10-30 14:20:03,0.4,0
693,-58,E9:FF:E4:CA:81:83,2024-10-30 14:20:04,0.4,0
694,-63,ED:7C:A0:C9:37:39,2024-10-30 14:20:04,0.4,0
695,-64,E7:C1:DC:F8:37:CB,2024-10-30 14:20:04,0.4,0
696,-70,D1:8A:6B:17:30:48,2024-10-30 14:20:05,0.4,0
697,-79,EF:40:7A:9C:3D:C5,2024-10-30 14:20:05,0.4,0
698,-63,CA:2B:3D:A7:0C:C9,2024-10-30 14:20:05,0.4,0
699,-57,F8:93:7C:30:08:2A,2024-10-30 14:20:06,0.4,0
