macAddress;timestampInMilliSeconds;lat;lng;type;id
4F:36:8E:C4:35:21;1669220033924;47.3916015;8.5278509;AppleDevice;491
6C:4A:85:2B:B3:E9;1669220028022;47.3915764;8.5279368;AppleDevice;492
70:B1:3D:A4:5B:A3;1669220026565;47.3915764;8.5279368;Unknown;493
EC:81:93:2C:3D:B2;1669220035320;47.3916015;8.5278509;Unknown;494
45:AA:9C:19:86:A5;1669220026563;47.3915764;8.5279368;AirTag;495
2B:C3:FD:07:10:BB;1669220036689;47.3916354;8.5277562;AppleDevice;496
68:72:C3:D7:8F:11;1669220027348;47.3915764;8.5279368;Unknown;497
73:8B:5F:8B:15:6A;1669220027311;47.3915764;8.5279368;AppleDevice;498
56:09:C0:A6:A4:6F;1669220028051;47.3915764;8.5279368;AirTag;499
D0:C2:4E:DB:6B:BF;1669220034644;47.3916015;8.5278509;Unknown;500
18:55:87:DE:C5:E5;1669220026531;47.3915764;8.5279368;Unknown;501
1A:44:FC:58:F1:1D;1669220030231;47.3915764;8.5279368;AppleDevice;502
70:56:81:E6:2B:F9;1669220027322;47.3915764;8.5279368;AppleDevice;503
C8:D0:83:AF:56:7B;1669220028037;47.3915764;8.5279368;AppleDevice;504
4A:B1:38:A8:83:B2;1669220028058;47.3915764;8.5279368;AirTag;505
C2:63:11:AA:4E:3D;1669220030219;47.3915764;8.5279368;AppleDevice;506
D8:A3:5C:62:F1:C7;1669220026598;47.3915764;8.5279368;Unknown;507
C3:2B:CC:85:14:2A;1669220027279;47.3915764;8.5279368;Desk 5162;508
98:67:2E:A6:C6:45;1669220026579;47.3915764;8.5279368;Tile;509
64:D2:C4:E8:5C:52;1669220027299;47.3915764;8.5279368;AppleDevice;510
C7:4D:82:B7:F1:5C;1669220028101;47.3915764;8.5279368;AppleDevice;511
50:73:13:5A:1F:F7;1669220038268;47.3916354;8.5277562;AppleDevice;512
17:4C:EC:27:E4:84;1669220026582;47.3915764;8.5279368;AppleDevice;513
2F:41:63:BC:E2:30;1669220026595;47.3915764;8.5279368;Unknown;514
7D:C5:1B:B9:54:FE;1669220033133;47.3916015;8.5278509;AirTag;515
30:BD:54:3B:95:24;1669220034624;47.3916015;8.5278509;AppleDevice;516
44:13:CF:5F:C6:8D;1669220036789;47.3916354;8.5277562;AppleDevice;517
7C:0A:3F:50:EE:A3;1669220027302;47.3915764;8.5279368;Unknown;518
4C:69:81:EF:BC:0A;1669220035331;47.3916015;8.5278509;Unknown;519
3B:B4:2C:E7:70:A9;1669220028040;47.3915764;8.5279368;AppleDevice;520
CF:46:22:43:B0:0E;1669220029485;47.3915764;8.5279368;AppleDevice;521
7E:9C:8E:20:6C:4C;1669220033140;47.3916015;8.5278509;AppleDevice;522
F0:D4:7A:6F:74:77;1669220030243;47.3915764;8.5279368;AppleDevice;523
