macAddress;timestampInMilliSeconds;lat;lng;type;id
C0:28:8D:34:08:23;1669888085379;47.3922787;8.5290109;Unknown;188
02:96:5F:F3:20:27;1669888093943;47.3921393;8.5289735;Unknown;189
61:A0:EB:78:20:15;1669888085376;47.3922787;8.5290109;AirTag;190
24:4B:03:30:19:5C;1669888085408;47.3922787;8.5290109;Unknown;191
59:E6:EB:D5:6D:A7;1669888089093;47.3922086;8.5289933;Chipolo ONE Spot;192
6C:4A:85:23:6E:3E;1669888096155;47.3920959;8.528917;AppleDevice;193
D0:D2:B0:9D:EB:D4;1669888085348;47.3922787;8.5290109;AppleDevice;194
C7:AD:44:F5:5E:42;1669888087985;47.3922086;8.5289933;AppleDevice;195
74:61:B0:EF:E7:79;1669888093993;47.3921393;8.5289735;Chipolo ONE Spot;196
D0:D0:03:1B:4B:69;1669888092735;47.3921393;8.5289735;[TV] Samsung 7 Series (50);197
4E:73:B2:C4:BE:71;1669888093986;47.3921393;8.5289735;Unknown;198
EA:37:2C:D8:90:7B;1669888091574;47.3921393;8.5289735;Chipolo ONE Spot;199
39:87:7C:1E:A3:26;1669888090186;47.3922086;8.5289933;AppleDevice;200
FD:49:B6:40:91:11;1669888089098;47.3922086;8.5289933;AppleDevice;201
24:4B:03:36:E4:43;1669888085290;47.3922787;8.5290109;Unknown;202
44:D6:48:CF:8D:EE;1669888087912;47.3922086;8.5289933;AppleDevice;203
EC:81:93:A9:8F:63;1669888096149;47.3920959;8.528917;Unknown;204
62:3F:8E:82:56:FD;1669888087947;47.3922086;8.5289933;AppleDevice;205
2E:E3:A2:0D:89:E4;1669888086814;47.3922787;8.5290109;AppleDevice;206
75:A6:9E:A9:3E:7F;1669888086797;47.3922787;8.5290109;Chipolo ONE Spot;207
1F:92:00:BA:CD:D8;1669888089102;47.3922086;8.5289933;AppleDevice;208
D5:54:7F:90:11:81;1669888085390;47.3922787;8.5290109;AirTag;209
4D:94:82:36:1C:40;1669888092707;47.3921393;8.5289735;AirTag;210
79:7B:E8:AA:2A:1C;1669888093981;47.3921393;8.5289735;AppleDevice;211
D4:9D:C0:79:7E:EF;1669888085364;47.3922787;8.5290109;[TV] Samsung Q80 Series (55);212
49:40:62:E4:8A:F7;1669888089115;47.3922086;8.5289933;AirTag;213
FC:F1:36:CE:A6:88;1669888091580;47.3921393;8.5289735;Unknown;214
78:28:B1:50:17:69;1669888119229;47.3918768;8.5287524;AppleDevice;215
5A:1E:0D:3D:13:63;1669888116783;47.3918768;8.5287524;AirPods;216
F8:04:2E:8D:B2:DD;1669888115415;47.3918768;8.5287524;Unknown;217
74:30:D4:1F:54:37;1669888119243;47.3918768;8.5287524;Unknown;218
D5:E7:5C:B6:ED:D0;1669888115386;47.3918768;8.5287524;AppleDevice;219
FA:60:AB:08:5F:B4;1669888119236;47.3918768;8.5287524;AppleDevice;220
CD:19:99:2D:15:D2;1669888115391;47.3918768;8.5287524;AppleDevice;221
1F:52:14:16:D9:91;1669888116748;47.3918768;8.5287524;Unknown;222
5C:57:A7:0B:9E:F9;1669888115377;47.3918768;8.5287524;AirPods;223
FC:F1:36:CE:A6:88;1669888116812;47.3918768;8.5287524;Unknown;224
DB:EE:05:2C:9F:97;1669888123952;47.3917616;8.5286901;Tile;225
3F:96:E6:2B:A8:52;1669888121465;47.391819;8.5287222;AppleDevice;226
03:7E:62:DC:E4:F1;1669888119258;47.3918768;8.5287524;AppleDevice;227
C0:28:8D:35:9B:55;1669888119251;47.3918768;8.5287524;Unknown;228
